Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Label
192.168.10.25-192.168.10.51-33164-80-6,192.168.10.25,33164,192.168.10.51,80,6,09/09/2026 09:28:40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-60852-80-6,192.168.10.19,60852,192.168.10.51,80,6,09/09/2026 09:28:41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-49682-53-17,192.168.10.17,49682,192.168.10.51,53,17,09/09/2026 09:28:41,413,1,1,33,108,33,33,33,0,108,108,108,0,341453.15,4843.31,412.9,0.0,412.9,412.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2421.65,2421.65,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-48795-53-17,192.168.10.17,48795,192.168.10.51,53,17,09/09/2026 09:28:41,290,1,1,33,65,33,33,33,0,65,65,65,0,338027.79,6898.53,289.9,0.0,289.9,289.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3449.26,3449.26,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-48640-53-17,192.168.10.17,48640,192.168.10.51,53,17,09/09/2026 09:28:41,191,1,1,33,89,33,33,33,0,89,89,89,0,638832.82,10472.67,191.0,0.0,191.0,191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5236.33,5236.33,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-60868-80-6,192.168.10.19,60868,192.168.10.51,80,6,09/09/2026 09:28:41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-59422-22-6,192.168.10.19,59422,192.168.10.51,22,6,09/09/2026 09:28:42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,507,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-41126-22-6,192.168.10.17,41126,192.168.10.51,22,6,09/09/2026 09:28:43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,507,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-44778-80-6,192.168.10.25,44778,192.168.10.51,80,6,09/09/2026 09:28:43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-41136-22-6,192.168.10.17,41136,192.168.10.51,22,6,09/09/2026 09:28:43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,507,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-60880-80-6,192.168.10.19,60880,192.168.10.51,80,6,09/09/2026 09:28:43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.51-192.168.10.17-48376-35966-6,192.168.10.51,48376,192.168.10.17,35966,6,09/09/2026 09:28:44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.51-192.168.10.17-21-57480-6,192.168.10.51,21,192.168.10.17,57480,6,09/09/2026 09:28:44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-33056-80-6,192.168.10.17,33056,192.168.10.51,80,6,09/09/2026 09:28:46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-44784-80-6,192.168.10.25,44784,192.168.10.51,80,6,09/09/2026 09:28:46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.51-192.168.10.25-6765-40706-6,192.168.10.51,6765,192.168.10.25,40706,6,09/09/2026 09:28:46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.51-192.168.10.25-21-53764-6,192.168.10.51,21,192.168.10.25,53764,6,09/09/2026 09:28:46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-55020-80-6,192.168.10.19,55020,192.168.10.51,80,6,09/09/2026 09:28:47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.51-192.168.10.17-63746-37070-6,192.168.10.51,63746,192.168.10.17,37070,6,09/09/2026 09:28:47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.51-192.168.10.17-21-57496-6,192.168.10.51,21,192.168.10.17,57496,6,09/09/2026 09:28:47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-47718-80-6,192.168.10.17,47718,192.168.10.51,80,6,09/09/2026 09:28:48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.51-192.168.10.19-8123-47870-6,192.168.10.51,8123,192.168.10.19,47870,6,09/09/2026 09:28:48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.51-192.168.10.19-21-37742-6,192.168.10.51,21,192.168.10.19,37742,6,09/09/2026 09:28:48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-53156-53-17,192.168.10.17,53156,192.168.10.51,53,17,09/09/2026 09:28:48,439,1,1,33,108,33,33,33,0,108,108,108,0,321236.75,4556.55,438.9,0.0,438.9,438.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2278.27,2278.27,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-55026-80-6,192.168.10.19,55026,192.168.10.51,80,6,09/09/2026 09:28:48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-44016-53-17,192.168.10.17,44016,192.168.10.51,53,17,09/09/2026 09:28:49,288,1,1,33,65,33,33,33,0,65,65,65,0,340266.38,6944.21,288.0,0.0,288.0,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3472.11,3472.11,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-34089-53-17,192.168.10.17,34089,192.168.10.51,53,17,09/09/2026 09:28:49,152,1,1,33,89,33,33,33,0,89,89,89,0,802045.59,13148.29,152.1,0.0,152.1,152.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6574.14,6574.14,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.25-192.168.10.51-44798-80-6,192.168.10.25,44798,192.168.10.51,80,6,09/09/2026 09:28:49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
205.174.165.73-192.168.10.50-57034-80-6,205.174.165.73,57034,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,663,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-57074-80-6,205.174.165.73,57074,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,652,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-57036-80-6,205.174.165.73,57036,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,652,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-57090-80-6,205.174.165.73,57090,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,693,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-57062-80-6,205.174.165.73,57062,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,694,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-57042-80-6,205.174.165.73,57042,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,610,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-57046-80-6,205.174.165.73,57046,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,652,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-57104-80-6,205.174.165.73,57104,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,651,-1,0,32,Web Attack  XSS
205.174.165.73-192.168.10.50-57128-80-6,205.174.165.73,57128,192.168.10.50,80,6,09/09/2026 09:28:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,611,-1,0,32,Web Attack  XSS
192.168.10.17-192.168.10.51-47734-80-6,192.168.10.17,47734,192.168.10.51,80,6,09/09/2026 09:28:51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-55032-80-6,192.168.10.19,55032,192.168.10.51,80,6,09/09/2026 09:28:53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-45054-80-6,192.168.10.25,45054,192.168.10.51,80,6,09/09/2026 09:28:53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-59004-53-17,192.168.10.25,59004,192.168.10.51,53,17,09/09/2026 09:28:53,451,1,1,32,107,32,32,32,0,107,107,107,0,308143.9,4433.73,451.1,0.0,451.1,451.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2216.86,2216.86,32,107,69.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,69.5,32.0,107.0,1,32,1,107,-1,-1,1,8,BENIGN
192.168.10.25-192.168.10.51-39286-53-17,192.168.10.25,39286,192.168.10.51,53,17,09/09/2026 09:28:53,327,1,1,33,65,33,33,33,0,65,65,65,0,299811.66,6118.61,326.9,0.0,326.9,326.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3059.3,3059.3,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.25-192.168.10.51-47958-53-17,192.168.10.25,47958,192.168.10.51,53,17,09/09/2026 09:28:53,165,1,1,33,89,33,33,33,0,89,89,89,0,739458.22,12122.27,165.0,0.0,165.0,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6061.13,6061.13,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.19-192.168.10.51-55038-80-6,192.168.10.19,55038,192.168.10.51,80,6,09/09/2026 09:28:54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-52610-53-17,192.168.10.17,52610,192.168.10.51,53,17,09/09/2026 09:28:55,407,1,1,33,108,33,33,33,0,108,108,108,0,346453.93,4914.24,407.0,0.0,407.0,407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2457.12,2457.12,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-49144-53-17,192.168.10.17,49144,192.168.10.51,53,17,09/09/2026 09:28:55,420,1,1,33,65,33,33,33,0,65,65,65,0,233413.85,4763.55,419.9,0.0,419.9,419.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2381.77,2381.77,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-33191-53-17,192.168.10.17,33191,192.168.10.51,53,17,09/09/2026 09:28:55,118,1,1,33,89,33,33,33,0,89,89,89,0,1033747.65,16946.68,118.0,0.0,118.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8473.34,8473.34,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-47748-80-6,192.168.10.17,47748,192.168.10.51,80,6,09/09/2026 09:28:55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-45058-80-6,192.168.10.25,45058,192.168.10.51,80,6,09/09/2026 09:28:55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-52354-80-6,192.168.10.19,52354,192.168.10.51,80,6,09/09/2026 09:28:56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-47752-80-6,192.168.10.17,47752,192.168.10.51,80,6,09/09/2026 09:28:56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-52366-80-6,192.168.10.19,52366,192.168.10.51,80,6,09/09/2026 09:28:57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-39828-53-17,192.168.10.25,39828,192.168.10.51,53,17,09/09/2026 09:28:57,393,1,1,33,108,33,33,33,0,108,108,108,0,358857.32,5090.17,392.9,0.0,392.9,392.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2545.09,2545.09,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.25-192.168.10.51-37994-53-17,192.168.10.25,37994,192.168.10.51,53,17,09/09/2026 09:28:57,366,1,1,33,65,33,33,33,0,65,65,65,0,267779.67,5464.89,366.0,0.0,366.0,366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2732.45,2732.45,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.25-192.168.10.51-45029-53-17,192.168.10.25,45029,192.168.10.51,53,17,09/09/2026 09:28:57,143,1,1,33,89,33,33,33,0,89,89,89,0,852841.81,13981.01,143.1,0.0,143.1,143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6990.51,6990.51,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-44336-53-17,192.168.10.17,44336,192.168.10.51,53,17,09/09/2026 09:28:58,390,1,1,33,108,33,33,33,0,108,108,108,0,361489.53,5127.51,390.1,0.0,390.1,390.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2563.76,2563.76,33,108,70.5,37.5,1406.25,0,0,0,0,0,0,0,0,1.0,70.5,33.0,108.0,1,33,1,108,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-54835-53-17,192.168.10.17,54835,192.168.10.51,53,17,09/09/2026 09:28:58,249,1,1,33,65,33,33,33,0,65,65,65,0,393341.43,8027.38,249.1,0.0,249.1,249.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4013.69,4013.69,33,65,49,16.0,256.0,0,0,0,0,0,0,0,0,1.0,49.0,33.0,65.0,1,33,1,65,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-44464-53-17,192.168.10.17,44464,192.168.10.51,53,17,09/09/2026 09:28:58,107,1,1,33,89,33,33,33,0,89,89,89,0,1139654.98,18682.87,107.0,0.0,107.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9341.43,9341.43,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.17-192.168.10.51-41254-80-6,192.168.10.17,41254,192.168.10.51,80,6,09/09/2026 09:28:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-41270-80-6,192.168.10.17,41270,192.168.10.51,80,6,09/09/2026 09:29:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-41272-80-6,192.168.10.17,41272,192.168.10.51,80,6,09/09/2026 09:29:01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.51-192.168.10.19-42287-46588-6,192.168.10.51,42287,192.168.10.19,46588,6,09/09/2026 09:29:01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.51-192.168.10.19-21-52274-6,192.168.10.51,21,192.168.10.19,52274,6,09/09/2026 09:29:01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,510,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-52380-80-6,192.168.10.19,52380,192.168.10.51,80,6,09/09/2026 09:29:01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-39318-80-6,192.168.10.25,39318,192.168.10.51,80,6,09/09/2026 09:29:01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,501,-1,0,32,BENIGN
